Individual_n,Trial_n,Individual
102,7,0.009562216281478686
102,8,0.006403035997932238
102,9,0.0042875181432416865
102,10,0.00287105846363811
102,11,0.0019224319155862757
102,12,0.0012872959967306086
102,13,0.0008620019550970026
102,14,0.0005771997864892908
102,15,0.00038653197843341314
102,16,0.0002588290270021387
102,17,0.00017337086755542241
102,18,0.00011609825450686895
102,19,7.772776443271123e-05
102,20,5.20456131151148e-05
102,21,3.489065129069768e-05
102,22,2.3353427236361135e-05
102,23,1.565325218944036e-05
102,24,1.0422944610399831e-05
102,25,7.025479858202566e-06
103,0,0.012087236552333236
103,1,0.00903336277494371
103,2,0.006748895554637313
103,3,0.005040835051631332
103,4,0.0037643717814439537
103,5,0.0028107272673600914
103,6,0.002098511366938949
103,7,0.0015665995169633629
103,8,0.0011694537688249351
103,9,0.0008729206610673668
103,10,0.0006516086150163414
103,11,0.00048638453969895856
103,12,0.00036306252965867536
103,13,0.00027097335348069684
103,14,0.00020224919805467145
103,15,0.00015098920354783552
103,16,0.00011263361463487165
103,17,8.411279210984723e-05
103,18,6.277432928025739e-05
103,19,4.688969144761579e-05
103,20,3.499856481492536e-05
103,21,2.6117472743392156e-05
103,22,1.94715548509361e-05
103,23,1.458397397935407e-05
103,24,1.0858683680892156e-05
103,25,8.116870021224187e-06
104,0,0.08896788735497607
104,1,0.06103369374383105
104,2,0.04202422280419482
104,3,0.0290051378737749
104,4,0.020051566554194822
104,5,0.01387682337868823
104,6,0.009610620928889646
104,7,0.006659356547480955
104,8,0.004615990115291013
104,9,0.003200379801875486
104,10,0.002219287348872556
104,11,0.0015390791426957984
104,12,0.0010674871932329077
104,13,0.000740376902705564
104,14,0.0005135812293352027
104,15,0.0003562845717729468
104,16,0.00024720807183398197
104,17,0.00017145056832446048
104,18,0.00011893887627734134
104,19,8.252043831957767e-05
104,20,5.7248068934812046e-05
104,21,3.97243033708472e-05
104,22,2.7564955836667515e-05
104,23,1.9160700923337437e-05
104,24,1.3319445735349156e-05
104,25,9.266329890622593e-06
105,0,0.27731672070596647
105,1,0.2011072351751132
105,2,0.14412233374689054
105,3,0.10230037711236906
105,4,0.07207927249048185
105,5,0.05050549052331876
105,6,0.03524592660043668
105,7,0.02452537558649015
105,8,0.01703032992456388
105,9,0.01180860541437101
105,10,0.008179576617221351
105,11,0.0056617572126193005
105,12,0.0039170696553988416
105,13,0.0027090623197359998
105,14,0.0018731071767611462
105,15,0.0012950017270846326
105,16,0.0008951141652865369
105,17,0.0006186678228182751
105,18,0.0004275753316683728
105,19,0.00029555104349088257
105,20,0.00020423672769498413
105,21,0.00014111540887784546
105,22,9.76040181918103e-05
105,23,6.744406793546265e-05
105,24,4.658244226407593e-05
105,25,3.221772287320679e-05
106,0,0.41355078968188175
106,1,0.2822313264288605
106,2,0.18822139057299503
106,3,0.12322866472384342
106,4,0.07958167347094425
106,5,0.050903733102291904
106,6,0.03234999927660831
106,7,0.020471389619320712
106,8,0.012918885079830966
106,9,0.008138413754910312
106,10,0.005121047822445712
106,11,0.003220076886624179
106,12,0.00202393087527164
106,13,0.0012716010489166596
106,14,0.0007989362158478119
106,15,0.0005017474569977143
106,16,0.0003151849188507416
106,17,0.00019806179186709905
106,18,0.00012433084627994084
106,19,7.813724657901311e-05
106,20,4.899057528384709e-05
106,21,3.075155398257756e-05
106,22,1.9307462185702562e-05
106,23,1.2154904812655687e-05
106,24,7.624951809725999e-06
106,25,4.763928860507249e-06
107,0,0.4028747477160419
107,1,0.28173569818601263
107,2,0.19132802864179266
107,3,0.1269556679354633
107,4,0.08280901094541204
107,5,0.05336550851926458
107,6,0.03411046644315374
107,7,0.02168516298398626
107,8,0.013737598858925226
107,9,0.008683124981972101
107,10,0.005480448208900812
107,11,0.0034559168444598942
107,12,0.0021778740511859684
107,13,0.0013720192538226872
107,14,0.0008643068896259098
107,15,0.0005442299471820622
107,16,0.0003426470385516911
107,17,0.00021580835446965985
107,18,0.0001359381304706364
107,19,8.551260099065594e-05
107,20,5.392213925969891e-05
107,21,3.389497861516766e-05
107,22,2.1258793922784847e-05
107,23,1.3390980812433284e-05
107,24,8.503399940851253e-06
107,25,5.284749122980159e-06
108,0,0.4339880712255053
108,1,0.16339013650260492
108,2,0.06920847966514154
108,3,0.030431366704326113
108,4,0.013581372044902285
108,5,0.006099916241984804
108,6,0.002747393391948183
108,7,0.0012390382512621478
108,8,0.0005590684636644916
108,9,0.00025234296165033143
108,10,0.0001139409764818744
108,11,5.159451804681581e-05
108,12,2.310349784417909e-05
108,13,1.0467313151796276e-05
108,14,4.626057963807995e-06
108,15,2.003453593690807e-06
108,16,9.305699877337759e-07
108,17,4.5373282953065086e-07
108,18,3.345235399798696e-07
108,19,9.610496087830711e-08
108,20,2.310432867247414e-08
108,21,2.310432867247414e-08
108,22,2.310432867247414e-08
108,23,2.310432867247414e-08
108,24,2.310432867247414e-08
108,25,2.310432867247414e-08
109,0,0.1350963894491103
109,1,0.04961909691142108
109,2,0.017821628249159116
109,3,0.006344694293012876
109,4,0.002251524126997251
109,5,0.000798005259504575
109,6,0.00028272310542132306
109,7,0.00010015407847430158
109,8,3.548303889300275e-05
109,9,1.265445994402814e-05
109,10,4.488623609799625e-06
109,11,1.6276006605808746e-06
109,12,4.355077650730621e-07
109,13,1.970891859714996e-07
109,14,7.787989642071835e-08
109,15,7.787989642071835e-08
109,16,7.787989642071835e-08
109,17,7.787989642071835e-08
109,18,1.8275251645327728e-08
109,19,1.8275251645327728e-08
109,20,1.8275251645327728e-08
109,21,1.8275251645327728e-08
109,22,1.8275251645327728e-08
109,23,1.8275251645327728e-08
109,24,1.8275251645327728e-08
109,25,1.8275251645327728e-08
110,0,0.052406187842342744
110,1,0.04148944814011801
110,2,0.03288955588147391
110,3,0.026098530481312165
110,4,0.02072606582448233
110,5,0.01646963853642691
110,6,0.013093676159832368
110,7,0.010413702319118867
110,8,0.008284758518192659
110,9,0.0065926124553417065
110,10,0.005247082303020845
110,11,0.004176761696789155
110,12,0.0033251901368831493
110,13,0.002647485325786958
110,14,0.002108048389408479
110,15,0.0016786267261241772
110,16,0.0013367493848537304
110,17,0.0010645498733257153
110,18,0.0008477975826000073
110,19,0.0006752272348140576
110,20,0.0005377491216396191
110,21,0.00042827029034842035
110,22,0.0003410835962032177
110,23,0.0002716739873622753
110,24,0.00021637577817190667
110,25,0.000172327945682893
111,0,0.1852616472142744
111,1,0.10595003794608593
111,2,0.06010280083594799
111,3,0.033913712014536856
111,4,0.01907424162803173
111,5,0.010707478036265372
111,6,0.006004194726328849
111,7,0.0033647222417402256
111,8,0.0018849177259016026
111,9,0.0010556979077863682
111,10,0.0005912585156965244
111,11,0.00033102463660716896
111,12,0.00018541048942088967
111,13,0.0001038117307233799
111,14,5.8154572825430684e-05
111,15,3.2524575572012715e-05
111,16,1.8159856181143574e-05
111,17,1.017283378124123e-05
111,18,5.642880778311543e-06
111,19,3.258694987295918e-06
111,20,1.7685788679111525e-06
111,21,1.053323130606465e-06
111,22,5.7648597240334e-07
111,23,2.7846274852638686e-07
111,24,2.1885810375099624e-07
111,25,1.592534589756056e-07
112,0,0.11196842044582123
112,1,0.0798337087034201
112,2,0.056552253663442076
112,3,0.03986778110255951
112,4,0.02800752967586273
112,5,0.019626222550771177
112,6,0.01372840255489105
112,7,0.009590767323872984
112,8,0.006694279611012877
112,9,0.0046695694326376325
112,10,0.0032558664678549176
112,11,0.0022694095968222028
112,12,0.0015815123914694196
112,13,0.0011019334196066266
112,14,0.0007677897809957868
112,15,0.0005348548292135602
112,16,0.00037255138149017153
112,17,0.0002594813703512555
112,18,0.0001808032392477399
112,19,0.00012590736140960512
112,20,8.770078410857973e-05
112,21,6.111711253875551e-05
112,22,4.246085872405825e-05
112,23,2.9645860097349264e-05
112,24,2.058595409148989e-05
112,25,1.4387071034849264e-05
113,0,0.15122305903344535
113,1,0.0633778527727642
113,2,0.025839562748960487
113,3,0.010405893658689491
113,4,0.004168863629392616
113,5,0.0016667798510112686
113,6,0.0006657794466533584
113,7,0.00026571307092093654
113,8,0.00010609183221244045
113,9,4.231486230277248e-05
113,10,1.6923283628456076e-05
113,11,6.79049401663967e-06
113,12,2.8565874614638886e-06
113,13,8.300295391006074e-07
113,14,5.916109599990449e-07
113,15,1.147738017959199e-07
113,16,1.147738017959199e-07
113,17,1.147738017959199e-07
113,18,4.435487754861356e-09
113,19,4.435487754861356e-09
113,20,4.435487754861356e-09
113,21,4.435487754861356e-09
113,22,4.435487754861356e-09
113,23,4.435487754861356e-09
113,24,4.435487754861356e-09
113,25,4.435487754861356e-09
114,0,0.37618708604065576
114,1,0.33856837817517915
114,2,0.30471153550831476
114,3,0.2742403819510142
114,4,0.24681633704392114
114,5,0.2221347092935244
114,6,0.19992123537747064
114,7,0.17992910736290613
114,8,0.16193619363991418
114,9,0.14574258022991815
114,10,0.13116832071034112
114,11,0.11805149906365076
114,12,0.10624635213104883
114,13,0.0956217049905459
114,14,0.08605954044548669
114,15,0.07745358341423669
114,16,0.06970822804657617
114,17,0.06273740523544946
114,18,0.056463658744970946
114,19,0.050817280943075804
114,20,0.04573553794113794
114,21,0.04116198414055505
114,22,0.03704577677933374
114,23,0.03334119909493127
114,24,0.03000706427780786
114,25,0.027006357843557982
115,0,0.4782429771777037
115,1,0.3451121585722807
115,2,0.25337770453652175
115,3,0.18786130717953475
115,4,0.14011049143036636
115,5,0.104884876525009
115,6,0.07870422176083358
115,7,0.0591530638094786
115,8,0.04450724891384872
115,9,0.03351299337109359
115,10,0.025248094117248376
115,11,0.019028766667449792
115,12,0.014345450913513025
115,13,0.01081697515209945
115,14,0.008157594716155847
115,15,0.006152673279846033
115,16,0.0046409206744078
115,17,0.0035008626337889037
115,18,0.002640946423614343
115,19,0.0019923286791685424
115,20,0.0015030937548521361
115,21,0.001133962189758142
115,22,0.0008555488940122924
115,23,0.0006454425211790404
115,24,0.00048695377072127677
115,25,0.0003673868533018432
116,0,0.3741209738246726
116,1,0.26627823042791354
116,2,0.1885457270137595
116,3,0.13278456854742038
116,4,0.0930729143611716
116,5,0.06499066281240451
116,6,0.04525031971853244
116,7,0.03143873143117892
116,8,0.02180906462591159
116,9,0.015112303971462127
116,10,0.010463737725429412
116,11,0.007241153001003142
116,12,0.005009078263454314
116,13,0.0034641854755209645
116,14,0.0023952953807638844
116,15,0.001655959366969939
116,16,0.0011448495380209645
116,17,0.000791393994502898
116,18,0.0005470149509237965
116,19,0.00037803578298556406
116,20,0.0002613298885153492
116,21,0.0001806251994894703
116,22,0.00012489485662448008
116,23,8.633065145480234e-05
116,24,5.9687375240202734e-05
116,25,4.126954000460703e-05
117,0,0.1408770036622219
117,1,0.09546596824371145
117,2,0.06490453600131796
117,3,0.0442120683118038
117,4,0.030152435295217495
117,5,0.020579266242616634
117,6,0.014052304319971065
117,7,0.009598503701322536
117,8,0.006557690791719417
117,9,0.004480826549165706
117,10,0.0030620497389964862
117,11,0.0020926099940471454
117,12,0.001430163972013454
117,13,0.0009774666949443622
117,14,0.0006680664344959064
117,15,0.0004566264077358051
117,16,0.0003121000453166767
117,17,0.00021331279718206364
117,18,0.00014580308639333683
117,19,9.964673959539372e-05
117,20,6.810843192861515e-05
117,21,4.656135284231144e-05
117,22,3.1809203260402263e-05
117,23,2.1765820615748943e-05
117,24,1.4881484144191326e-05
117,25,1.0157816045741619e-05
118,0,0.20716530985553128
118,1,0.1714078278036819
118,2,0.14237655110080105
118,3,0.1186182589026199
118,4,0.09905714697558743
118,5,0.08287591643054348
118,6,0.06944120831210476
118,7,0.058254310557435574
118,8,0.04891724295337063
118,9,0.04110951132495266
118,10,0.034570583769868435
118,11,0.0290874332876907
118,12,0.024484881827424587
118,13,0.020618268916200222
118,14,0.017367610404084743
118,15,0.014633187720368923
118,16,0.012331971594880642
118,17,0.010394463011811794
118,18,0.0087627262564407
118,19,0.0073880643339858665
118,20,0.006229707667420925
118,21,0.005253443190644802
118,22,0.004430481860230984
118,23,0.003736683795045437
118,24,0.003151723811219753
118,25,0.002658376166413845
119,0,0.3297180072435275
119,1,0.16538067022646818
119,2,0.08204372087801848
119,3,0.04037709394778166
119,4,0.0197800532945529
119,5,0.009666396773709396
119,6,0.004718257583035568
119,7,0.0023016468652621302
119,8,0.0011224285730258021
119,9,0.000547303355588058
119,10,0.0002669231065646205
119,11,0.0001300708421603236
119,12,6.325403536711072e-05
119,13,3.0948317898849e-05
119,14,1.5033877743819701e-05
119,15,7.2256692782435294e-06
119,16,3.5897859469447013e-06
119,17,1.742041958907592e-06
119,18,8.479722872767326e-07
119,19,4.903444186243888e-07
119,20,1.923211947474357e-07
119,21,1.3271654997204507e-07
119,22,7.311190519665445e-08
119,23,7.311190519665445e-08
119,24,7.311190519665445e-08
119,25,7.311190519665445e-08
120,0,0.18593866900470468
120,1,0.11229713038470956
120,2,0.06709344462421152
120,3,0.03979892806079599
120,4,0.023501230039860932
120,5,0.013838840284611909
120,6,0.008135569849278657
120,7,0.004777801790501801
120,8,0.002804351606633393
120,9,0.0016453988936206976
120,10,0.0009651310827991644
120,11,0.0005660779860279241
120,12,0.00033201054599496516
120,13,0.00019468144443246516
120,14,0.0001142747786304632
120,15,6.700829532357844e-05
120,16,3.92921355030218e-05
120,17,2.2960462834564765e-05
120,18,1.3483324315277656e-05
120,19,7.940092351166328e-06
120,20,4.602232243744453e-06
120,21,2.694883610931953e-06
120,22,1.562395360199531e-06
120,23,9.663489124456248e-07
120,24,5.491163990178904e-07
120,25,3.1069781991632794e-07
121,0,0.4796697918928696
121,1,0.3057811383761002
121,2,0.1904402498758866
121,3,0.11637742562661901
121,4,0.07015801711450353
121,5,0.041914892629487666
121,6,0.0248988394297196
121,7,0.014738750890596064
121,8,0.008706164792878779
121,9,0.005136084989411982
121,10,0.003027749494416865
121,11,0.0017839197672440132
121,12,0.0010509614504410347
121,13,0.0006190065897537789
121,14,0.0003646139658524117
121,15,0.00021470828424230426
121,16,0.00012631459604039996
121,17,7.433934579625934e-05
121,18,4.388137231603473e-05
121,19,2.588076959386676e-05
121,20,1.5211538179071837e-05
121,21,9.072259767206603e-06
121,22,5.257562501581603e-06
121,23,3.05219064489215e-06
121,24,1.8600977493843374e-06
121,25,1.0852373673042592e-06
122,0,0.1080780245485139
122,1,0.05693932549379588
122,2,0.030384919804556376
122,3,0.01631977335832835
122,4,0.008794925374014384
122,5,0.004748246830923564
122,6,0.0025658823671174114
122,7,0.0013873197259736125
122,8,0.0007503248872590129
122,9,0.0004058696451020305
122,10,0.0002196051301789348
122,11,0.00011875407121897386
122,12,6.421582124949143e-05
122,13,3.4830731375223856e-05
122,14,1.8856686575419168e-05
122,15,1.0214013082987528e-05
122,16,5.505246145731668e-06
122,17,3.001851065165262e-06
122,18,1.6309442353312775e-06
122,19,9.1568849802659e-07
122,20,4.984559845988557e-07
122,21,2.6003740549729315e-07
122,22,1.408281159465119e-07
122,23,1.408281159465119e-07
122,24,1.408281159465119e-07
122,25,8.122347117112128e-08
123,0,0.2633976582121714
123,1,0.19147028957127177
123,2,0.14128007922886454
123,3,0.10529514585255229
123,4,0.07902395163296305
123,5,0.05960264240025126
123,6,0.045116806371198526
123,7,0.034242356164441934
123,8,0.026040250403867593
123,9,0.01983203922031962
123,10,0.015120649678693643
123,11,0.011538201911435952
123,12,0.008810156924711099
123,13,0.006730342252241006
123,14,0.0051433983874186184
123,15,0.003931755168424478
123,16,0.003006124837385049
123,17,0.0022987965178354886
123,18,0.0017581227850779202
123,19,0.0013447645735605862
123,20,0.0010286811423166897
123,21,0.0007868949007853177
123,22,0.0006019714903696682
123,23,0.0004605296683176663
123,24,0.0003523472380503323
123,25,0.0002695563864573147
124,0,0.19731857423475307
124,1,0.12882070784261745
124,2,0.08330406789472622
124,3,0.05350144748380703
124,4,0.03419919852903408
124,5,0.021791955277233543
124,6,0.013857325360088768
124,7,0.0088000500648312
124,8,0.005583664223461571
124,9,0.0035409534423641587
124,10,0.0022446716277889633
124,11,0.0014226639716915512
124,12,0.0009014213531307602
124,13,0.0005712712257198715
124,14,0.00036199931791347506
124,15,0.00022937898328823092
124,16,0.00014527682951015475
124,17,9.210948637050631e-05
124,18,5.8313652782859826e-05
124,19,3.697518995326998e-05
124,20,2.344493558925631e-05
124,21,1.486186674160006e-05
